request_id,arrival_time,tenant,model_revision,full_prefix_hash_chain,prefix_length,expected_reuse_coverage,generation_length,locality_class,digest,discard
1068,21.36,t15,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-046"", ""p00143""]",256,1.0,32,low,p00143,False
1069,21.38,t11,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-038"", ""p00523""]",512,1.0,32,low,p00523,False
1070,21.400000000000002,t00,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-064"", ""p00064""]",1024,0.5,32,low,p00064,False
1071,21.42,t13,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-013"", ""p00013""]",2048,0.6666666666666666,32,low,p00013,False
1072,21.44,t00,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-079"", ""p00176""]",256,0.5,32,low,p00176,False
1073,21.46,t03,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-094"", ""p00579""]",512,1.0,32,low,p00579,False
1074,21.48,t08,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-085"", ""p00376""]",1024,0.5,32,low,p00376,False
1075,21.5,t08,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-036"", ""p00424""]",2048,0.5,32,low,p00424,False
1076,21.52,t06,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-002"", ""p00390""]",256,0.8333333333333333,32,low,p00390,False
1077,21.54,t03,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-030"", ""p00515""]",512,1.0,32,low,p00515,False
1078,21.56,t05,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-037"", ""p00037""]",1024,0.6666666666666666,32,low,p00037,False
1079,21.580000000000002,t11,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-089"", ""p00283""]",2048,1.0,32,low,p00283,False
1080,21.6,t01,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-016"", ""p00113""]",256,0.6666666666666666,32,low,p00113,False
1081,21.62,t09,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-022"", ""p00313""]",512,0.6666666666666666,32,low,p00313,False
1082,21.64,t06,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-002"", ""p00390""]",1024,0.8333333333333333,32,low,p00390,False
1083,21.66,t05,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-080"", ""p00565""]",2048,0.6666666666666666,32,low,p00565,False
1084,21.68,t10,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-074"", ""p00074""]",256,0.8333333333333333,32,low,p00074,False
1085,21.7,t00,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-061"", ""p00352""]",512,0.5,32,low,p00352,False
1086,21.72,t06,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-086"", ""p00086""]",1024,0.8333333333333333,32,low,p00086,False
1087,21.740000000000002,t03,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-079"", ""p00467""]",2048,1.0,32,low,p00467,False
1088,21.76,t13,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-076"", ""p00173""]",256,0.6666666666666666,32,low,p00173,False
1089,21.78,t04,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-051"", ""p00148""]",512,0.5,32,low,p00148,False
1090,21.8,t11,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-041"", ""p00235""]",1024,1.0,32,low,p00235,False
1091,21.82,t06,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-001"", ""p00486""]",2048,0.8333333333333333,32,low,p00486,False
1092,21.84,t10,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-009"", ""p00106""]",256,0.8333333333333333,32,low,p00106,False
1093,21.86,t05,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-004"", ""p00101""]",512,0.6666666666666666,32,low,p00101,False
1094,21.88,t04,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-065"", ""p00356""]",1024,0.5,32,low,p00356,False
1095,21.900000000000002,t09,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-004"", ""p00489""]",2048,0.6666666666666666,32,low,p00489,False
1096,21.92,t00,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-095"", ""p00192""]",256,0.5,32,low,p00192,False
1097,21.94,t02,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-066"", ""p00066""]",512,0.8333333333333333,32,low,p00066,False
1098,21.96,t03,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-013"", ""p00595""]",1024,1.0,32,low,p00595,False
1099,21.98,t00,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-031"", ""p00128""]",2048,0.5,32,low,p00128,False
1100,22.0,t09,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-040"", ""p00137""]",256,0.6666666666666666,32,low,p00137,False
1101,22.02,t11,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-025"", ""p00219""]",512,1.0,32,low,p00219,False
1102,22.04,t08,qwen2.5-1.5b-r1,"[""root-09"", ""tenant-040"", ""p00040""]",1024,0.5,32,low,p00040,False
1103,22.06,t15,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-031"", ""p00031""]",2048,1.0,32,low,p00031,False
1104,22.080000000000002,t14,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-010"", ""p00398""]",256,0.8333333333333333,32,low,p00398,False
1105,22.1,t11,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-006"", ""p00491""]",512,1.0,32,low,p00491,False
1106,22.12,t05,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-032"", ""p00517""]",1024,0.6666666666666666,32,low,p00517,False
1107,22.14,t11,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-070"", ""p00555""]",2048,1.0,32,low,p00555,False
1108,22.16,t06,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-086"", ""p00086""]",256,0.8333333333333333,32,low,p00086,False
1109,22.18,t12,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-090"", ""p00284""]",512,0.5,32,low,p00284,False
1110,22.2,t12,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-074"", ""p00268""]",1024,0.5,32,low,p00268,False
1111,22.22,t14,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-044"", ""p00238""]",2048,0.8333333333333333,32,low,p00238,False
1112,22.240000000000002,t09,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-040"", ""p00137""]",256,0.6666666666666666,32,low,p00137,False
1113,22.26,t00,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-000"", ""p00000""]",512,0.5,32,low,p00000,False
1114,22.28,t02,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-015"", ""p00306""]",1024,0.8333333333333333,32,low,p00306,False
1115,22.3,t04,qwen2.5-1.5b-r1,"[""root-09"", ""tenant-067"", ""p00164""]",2048,0.5,32,low,p00164,False
1116,22.32,t12,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-026"", ""p00220""]",256,0.5,32,low,p00220,False
1117,22.34,t04,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-081"", ""p00372""]",512,0.5,32,low,p00372,False
1118,22.36,t11,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-011"", ""p00011""]",1024,1.0,32,low,p00011,False
1119,22.38,t12,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-039"", ""p00524""]",2048,0.5,32,low,p00524,False
1120,22.400000000000002,t06,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-054"", ""p00054""]",256,0.8333333333333333,32,low,p00054,False
1121,22.42,t04,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-084"", ""p00084""]",512,0.5,32,low,p00084,False
1122,22.44,t08,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-039"", ""p00136""]",1024,0.5,32,low,p00136,False
1123,22.46,t07,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-004"", ""p00295""]",2048,1.0,32,low,p00295,False
1124,22.48,t09,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-038"", ""p00329""]",256,0.6666666666666666,32,low,p00329,False
1125,22.5,t00,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-048"", ""p00048""]",512,0.5,32,low,p00048,False
1126,22.52,t14,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-076"", ""p00270""]",1024,0.8333333333333333,32,low,p00270,False
1127,22.54,t05,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-083"", ""p00277""]",2048,0.6666666666666666,32,low,p00277,False
1128,22.56,t00,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-064"", ""p00064""]",256,0.5,32,low,p00064,False
1129,22.580000000000002,t11,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-056"", ""p00347""]",512,1.0,32,low,p00347,False
1130,22.6,t03,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-095"", ""p00483""]",1024,1.0,32,low,p00483,False
1131,22.62,t01,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-000"", ""p00097""]",2048,0.6666666666666666,32,low,p00097,False
1132,22.64,t02,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-080"", ""p00274""]",256,0.8333333333333333,32,low,p00274,False
1133,22.66,t10,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-008"", ""p00202""]",512,0.8333333333333333,32,low,p00202,False
1134,22.68,t02,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-046"", ""p00434""]",1024,0.8333333333333333,32,low,p00434,False
1135,22.7,t09,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-038"", ""p00329""]",2048,0.6666666666666666,32,low,p00329,False
1136,22.72,t03,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-065"", ""p00259""]",256,1.0,32,low,p00259,False
1137,22.740000000000002,t04,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-095"", ""p00580""]",512,0.5,32,low,p00580,False
1138,22.76,t12,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-007"", ""p00492""]",1024,0.5,32,low,p00492,False
1139,22.78,t13,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-009"", ""p00397""]",2048,0.6666666666666666,32,low,p00397,False
1140,22.8,t02,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-061"", ""p00546""]",256,0.8333333333333333,32,low,p00546,False
1141,22.82,t04,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-020"", ""p00020""]",512,0.5,32,low,p00020,False
1142,22.84,t00,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-032"", ""p00032""]",1024,0.5,32,low,p00032,False
1143,22.86,t12,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-060"", ""p00060""]",2048,0.5,32,low,p00060,False
1144,22.88,t03,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-031"", ""p00419""]",256,1.0,32,low,p00419,False
1145,22.900000000000002,t08,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-036"", ""p00424""]",512,0.5,32,low,p00424,False
1146,22.92,t03,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-031"", ""p00419""]",1024,1.0,32,low,p00419,False
1147,22.94,t13,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-029"", ""p00029""]",2048,0.6666666666666666,32,low,p00029,False
1148,22.96,t02,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-081"", ""p00178""]",256,0.8333333333333333,32,low,p00178,False
1149,22.98,t14,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-078"", ""p00078""]",512,0.8333333333333333,32,low,p00078,False
1150,23.0,t04,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-064"", ""p00452""]",1024,0.5,32,low,p00452,False
1151,23.02,t06,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-004"", ""p00198""]",2048,0.8333333333333333,32,low,p00198,False
1152,23.04,t12,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-011"", ""p00108""]",256,0.5,32,low,p00108,False
1153,23.06,t01,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-081"", ""p00081""]",512,0.6666666666666666,32,low,p00081,False
1154,23.080000000000002,t02,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-096"", ""p00290""]",1024,0.8333333333333333,32,low,p00290,False
1155,23.1,t06,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-068"", ""p00262""]",2048,0.8333333333333333,32,low,p00262,False
1156,23.12,t07,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-055"", ""p00055""]",256,1.0,32,low,p00055,False
1157,23.14,t14,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-062"", ""p00062""]",512,0.8333333333333333,32,low,p00062,False
1158,23.16,t08,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-020"", ""p00408""]",1024,0.5,32,low,p00408,False
1159,23.18,t08,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-052"", ""p00440""]",2048,0.5,32,low,p00440,False
1160,23.2,t03,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-000"", ""p00291""]",256,1.0,32,low,p00291,False
1161,23.22,t11,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-073"", ""p00267""]",512,1.0,32,low,p00267,False
1162,23.240000000000002,t13,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-040"", ""p00525""]",1024,0.6666666666666666,32,low,p00525,False
1163,23.26,t14,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-094"", ""p00094""]",2048,0.8333333333333333,32,low,p00094,False
1164,23.28,t11,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-027"", ""p00027""]",256,1.0,32,low,p00027,False
1165,23.3,t05,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-020"", ""p00117""]",512,0.6666666666666666,32,low,p00117,False
1166,23.32,t01,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-016"", ""p00113""]",1024,0.6666666666666666,32,low,p00113,False
1167,23.34,t11,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-070"", ""p00555""]",2048,1.0,32,low,p00555,False
1168,23.36,t06,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-083"", ""p00374""]",256,0.8333333333333333,32,low,p00374,False
1169,23.38,t03,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-083"", ""p00083""]",512,1.0,32,low,p00083,False
1170,23.400000000000002,t13,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-029"", ""p00029""]",1024,0.6666666666666666,32,low,p00029,False
1171,23.42,t02,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-063"", ""p00354""]",2048,0.8333333333333333,32,low,p00354,False
1172,23.44,t04,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-036"", ""p00036""]",256,0.5,32,low,p00036,False
1173,23.46,t02,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-094"", ""p00482""]",512,0.8333333333333333,32,low,p00482,False
1174,23.48,t01,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-001"", ""p00001""]",1024,0.6666666666666666,32,low,p00001,False
1175,23.5,t13,qwen2.5-1.5b-r1,"[""root-11"", ""tenant-057"", ""p00445""]",2048,0.6666666666666666,32,low,p00445,False
1176,23.52,t00,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-032"", ""p00032""]",256,0.5,32,low,p00032,False
1177,23.54,t08,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-036"", ""p00424""]",512,0.5,32,low,p00424,False
1178,23.56,t08,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-039"", ""p00136""]",1024,0.5,32,low,p00136,False
1179,23.580000000000002,t12,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-056"", ""p00444""]",2048,0.5,32,low,p00444,False
1180,23.6,t02,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-081"", ""p00178""]",256,0.8333333333333333,32,low,p00178,False
1181,23.62,t00,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-013"", ""p00304""]",512,0.5,32,low,p00304,False
1182,23.64,t03,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-050"", ""p00147""]",1024,1.0,32,low,p00147,False
1183,23.66,t13,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-093"", ""p00093""]",2048,0.6666666666666666,32,low,p00093,False
1184,23.68,t09,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-037"", ""p00425""]",256,0.6666666666666666,32,low,p00425,False
1185,23.7,t06,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-006"", ""p00006""]",512,0.8333333333333333,32,low,p00006,False
1186,23.72,t07,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-055"", ""p00055""]",1024,1.0,32,low,p00055,False
1187,23.740000000000002,t01,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-015"", ""p00209""]",2048,0.6666666666666666,32,low,p00209,False
1188,23.76,t11,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-023"", ""p00411""]",256,1.0,32,low,p00411,False
1189,23.78,t07,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-039"", ""p00039""]",512,1.0,32,low,p00039,False
1190,23.8,t08,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-022"", ""p00216""]",1024,0.5,32,low,p00216,False
1191,23.82,t04,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-017"", ""p00308""]",2048,0.5,32,low,p00308,False
1192,23.84,t11,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-090"", ""p00187""]",256,1.0,32,low,p00187,False
1193,23.86,t15,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-095"", ""p00095""]",512,1.0,32,low,p00095,False
1194,23.88,t00,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-012"", ""p00400""]",1024,0.5,32,low,p00400,False
1195,23.900000000000002,t10,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-087"", ""p00378""]",2048,0.8333333333333333,32,low,p00378,False
1196,23.92,t08,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-054"", ""p00248""]",256,0.5,32,low,p00248,False
1197,23.94,t12,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-091"", ""p00188""]",512,0.5,32,low,p00188,False
1198,23.96,t06,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-033"", ""p00518""]",1024,0.8333333333333333,32,low,p00518,False
1199,23.98,t07,qwen2.5-1.5b-r1,"[""root-17"", ""tenant-036"", ""p00327""]",2048,1.0,32,low,p00327,False
1200,24.0,t05,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-034"", ""p00325""]",256,0.6666666666666666,32,low,p00325,False
1201,24.02,t03,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-015"", ""p00403""]",512,1.0,32,low,p00403,False
1202,24.04,t11,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-010"", ""p00107""]",1024,1.0,32,low,p00107,False
1203,24.060000000000002,t01,qwen2.5-1.5b-r1,"[""root-05"", ""tenant-032"", ""p00129""]",2048,0.6666666666666666,32,low,p00129,False
1204,24.080000000000002,t09,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-041"", ""p00041""]",256,0.6666666666666666,32,low,p00041,False
1205,24.1,t06,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-066"", ""p00454""]",512,0.8333333333333333,32,low,p00454,False
1206,24.12,t02,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-033"", ""p00130""]",1024,0.8333333333333333,32,low,p00130,False
1207,24.14,t04,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-052"", ""p00052""]",2048,0.5,32,low,p00052,False
1208,24.16,t08,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-055"", ""p00152""]",256,0.5,32,low,p00152,False
1209,24.18,t07,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-039"", ""p00039""]",512,1.0,32,low,p00039,False
1210,24.2,t07,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-050"", ""p00535""]",1024,1.0,32,low,p00535,False
1211,24.22,t11,qwen2.5-1.5b-r1,"[""root-29"", ""tenant-091"", ""p00091""]",2048,1.0,32,low,p00091,False
1212,24.240000000000002,t07,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-006"", ""p00103""]",256,1.0,32,low,p00103,False
1213,24.26,t00,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-013"", ""p00304""]",512,0.5,32,low,p00304,False
1214,24.28,t11,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-040"", ""p00331""]",1024,1.0,32,low,p00331,False
1215,24.3,t09,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-006"", ""p00297""]",2048,0.6666666666666666,32,low,p00297,False
1216,24.32,t04,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-050"", ""p00244""]",256,0.5,32,low,p00244,False
1217,24.34,t03,qwen2.5-1.5b-r1,"[""root-23"", ""tenant-050"", ""p00147""]",512,1.0,32,low,p00147,False
1218,24.36,t06,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-051"", ""p00342""]",1024,0.8333333333333333,32,low,p00342,False
1219,24.38,t00,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-010"", ""p00592""]",2048,0.5,32,low,p00592,False
1220,24.400000000000002,t12,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-044"", ""p00044""]",256,0.5,32,low,p00044,False
1221,24.42,t04,qwen2.5-1.5b-r1,"[""root-16"", ""tenant-000"", ""p00388""]",512,0.5,32,low,p00388,False
1222,24.44,t12,qwen2.5-1.5b-r1,"[""root-30"", ""tenant-006"", ""p00588""]",1024,0.5,32,low,p00588,False
1223,24.46,t08,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-054"", ""p00248""]",2048,0.5,32,low,p00248,False
1224,24.48,t14,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-014"", ""p00014""]",256,0.8333333333333333,32,low,p00014,False
1225,24.5,t00,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-043"", ""p00528""]",512,0.5,32,low,p00528,False
1226,24.52,t00,qwen2.5-1.5b-r1,"[""root-01"", ""tenant-032"", ""p00032""]",1024,0.5,32,low,p00032,False
1227,24.54,t02,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-045"", ""p00530""]",2048,0.8333333333333333,32,low,p00530,False
1228,24.560000000000002,t04,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-002"", ""p00196""]",256,0.5,32,low,p00196,False
1229,24.580000000000002,t04,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-004"", ""p00004""]",512,0.5,32,low,p00004,False
1230,24.6,t06,qwen2.5-1.5b-r1,"[""root-24"", ""tenant-086"", ""p00086""]",1024,0.8333333333333333,32,low,p00086,False
1231,24.62,t13,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-077"", ""p00077""]",2048,0.6666666666666666,32,low,p00077,False
1232,24.64,t05,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-065"", ""p00453""]",256,0.6666666666666666,32,low,p00453,False
1233,24.66,t11,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-041"", ""p00235""]",512,1.0,32,low,p00235,False
1234,24.68,t08,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-021"", ""p00312""]",1024,0.5,32,low,p00312,False
1235,24.7,t06,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-081"", ""p00566""]",2048,0.8333333333333333,32,low,p00566,False
1236,24.72,t07,qwen2.5-1.5b-r1,"[""root-09"", ""tenant-071"", ""p00071""]",256,1.0,32,low,p00071,False
1237,24.740000000000002,t05,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-051"", ""p00245""]",512,0.6666666666666666,32,low,p00245,False
1238,24.76,t08,qwen2.5-1.5b-r1,"[""root-27"", ""tenant-023"", ""p00120""]",1024,0.5,32,low,p00120,False
1239,24.78,t12,qwen2.5-1.5b-r1,"[""root-28"", ""tenant-028"", ""p00028""]",2048,0.5,32,low,p00028,False
1240,24.8,t05,qwen2.5-1.5b-r1,"[""root-09"", ""tenant-036"", ""p00133""]",256,0.6666666666666666,32,low,p00133,False
1241,24.82,t00,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-000"", ""p00000""]",512,0.5,32,low,p00000,False
1242,24.84,t12,qwen2.5-1.5b-r1,"[""root-14"", ""tenant-076"", ""p00076""]",1024,0.5,32,low,p00076,False
1243,24.86,t03,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-017"", ""p00211""]",2048,1.0,32,low,p00211,False
1244,24.88,t08,qwen2.5-1.5b-r1,"[""root-19"", ""tenant-069"", ""p00360""]",256,0.5,32,low,p00360,False
1245,24.900000000000002,t12,qwen2.5-1.5b-r1,"[""root-13"", ""tenant-044"", ""p00044""]",512,0.5,32,low,p00044,False
1246,24.92,t02,qwen2.5-1.5b-r1,"[""root-02"", ""tenant-002"", ""p00002""]",1024,0.8333333333333333,32,low,p00002,False
1247,24.94,t08,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-085"", ""p00376""]",2048,0.5,32,low,p00376,False
1248,24.96,t11,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-006"", ""p00491""]",256,1.0,32,low,p00491,False
1249,24.98,t05,qwen2.5-1.5b-r1,"[""root-22"", ""tenant-053"", ""p00053""]",512,0.6666666666666666,32,low,p00053,False
1250,25.0,t13,qwen2.5-1.5b-r1,"[""root-25"", ""tenant-009"", ""p00397""]",1024,0.6666666666666666,32,low,p00397,False
1251,25.02,t00,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-047"", ""p00144""]",2048,0.5,32,low,p00144,False
1252,25.04,t03,qwen2.5-1.5b-r1,"[""root-21"", ""tenant-083"", ""p00083""]",256,1.0,32,low,p00083,False
1253,25.060000000000002,t13,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-091"", ""p00285""]",512,0.6666666666666666,32,low,p00285,False
1254,25.080000000000002,t05,qwen2.5-1.5b-r1,"[""root-00"", ""tenant-050"", ""p00341""]",1024,0.6666666666666666,32,low,p00341,False
1255,25.1,t09,qwen2.5-1.5b-r1,"[""root-15"", ""tenant-007"", ""p00201""]",2048,0.6666666666666666,32,low,p00201,False
1256,25.12,t12,qwen2.5-1.5b-r1,"[""root-12"", ""tenant-023"", ""p00508""]",256,0.5,32,low,p00508,False
1257,25.14,t12,qwen2.5-1.5b-r1,"[""root-06"", ""tenant-025"", ""p00316""]",512,0.5,32,low,p00316,False
1258,25.16,t02,qwen2.5-1.5b-r1,"[""root-18"", ""tenant-018"", ""p00018""]",1024,0.8333333333333333,32,low,p00018,False
1259,25.18,t05,qwen2.5-1.5b-r1,"[""root-08"", ""tenant-015"", ""p00597""]",2048,0.6666666666666666,32,low,p00597,False
1260,25.2,t11,qwen2.5-1.5b-r1,"[""root-04"", ""tenant-089"", ""p00283""]",256,1.0,32,low,p00283,False
1261,25.22,t12,qwen2.5-1.5b-r1,"[""root-20"", ""tenant-074"", ""p00268""]",512,0.5,32,low,p00268,False
1262,25.240000000000002,t07,qwen2.5-1.5b-r1,"[""root-07"", ""tenant-018"", ""p00503""]",1024,1.0,32,low,p00503,False
1263,25.26,t02,qwen2.5-1.5b-r1,"[""root-03"", ""tenant-045"", ""p00530""]",2048,0.8333333333333333,32,low,p00530,False
1264,25.28,t11,qwen2.5-1.5b-r1,"[""root-10"", ""tenant-087"", ""p00475""]",256,1.0,32,low,p00475,False
1265,25.3,t11,qwen2.5-1.5b-r1,"[""root-26"", ""tenant-006"", ""p00491""]",512,1.0,32,low,p00491,False
